Artist,Title,Medium,Medium_classified,Acquisition_classified,Year_acquisition,Gender_classified,Artist_birth_year,Artist_death_year,Country_calculated,Date_creation_year
Joe Goode,Untitled,,,assisted purchase,1970,,1937,,,1969
Joe Goode,Nature's Revenge,,graphics,gift,2010,,1937,,,1993
Joe Goode,Nature's Revenge [broadsheet],,object,gift,2010,,1937,,,1993
Sidney Goodman,Once Upon an Era,,graphics,assisted purchase,1961,,1936,2013,,1960
Sidney Goodman,The View,,painting,gift,1969,,1936,2013,,1962
Sidney Goodman,The Walk,,painting,gift,1974,,1936,2013,,1963
Sidney Goodman,Pool Study,,painting,gift,1979,,1936,2013,,1966
Sidney Goodman,Woman in Tub,,graphics,gift,1976,,1936,2013,,1967
Sidney Goodman,Room 318,,painting,assisted purchase,1973,,1936,2013,,1971
Sidney Goodman,Child with Acrobat,,graphics,gift,2000,,1936,2013,,1995
Minnetta Good,Landscape with Memories,,,gift,1996,,1895,1946,,1939
Robert Goodnough,Dinosaur,,painting,bequest,1977,,1917,2010,,1952
Robert Goodnough,Seated Figure with Gray,,painting,gift,1957,,1917,2010,,1957
Robert Goodnough,Summer III,,painting,gift,1966,,1917,2010,,1959
Robert Goodnough,Pink Reclining Nude,,painting,gift,1974,,1917,2010,,1959
Robert Goodnough,The Chief,,,gift,1963,,1917,2010,,1961
Robert Goodnough,"Blue, Green and Red Circles",,graphics,gift,1965,,1917,2010,,1965
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,One Two Three dedicated to Pablo Casals in honor of his festival in Puerto Rico,,graphics,gift,1969,,1917,2010,,1968
Robert Goodnough,Grey Development Number 10,,painting,gift,1969,,1917,2010,,1969
John Goodyear,Diagonal Construction,,painting,gift,1966,,1930,,,1964
John Goodyear,Two-Sided Movement,,graphics,gift,1966,,1930,,,1965
John Goodyear,Eight,,installation,gift,1967,,1930,,,1966
John Goodyear,Drawings,,,museum accession,2011,,1930,,,1987
John Goodyear,This Page,,,gift,1998,,1930,,,1997
Ron Gorchov,Suleyman,,painting,gift,1971,,1930,2020,,1962
Ron Gorchov,Way,,painting,gift,1991,,1930,2020,,1973
Ron Gorchov,Untitled,,painting,assisted purchase,1975,,1930,2020,,1974
Sidney Gordin,Drawing,,graphics,assisted purchase,1984,,1918,1996,,1942
Sidney Gordin,Drawing,,graphics,assisted purchase,1984,,1918,1996,,1942
Sidney Gordin,Drawing,,graphics,assisted purchase,1984,,1918,1996,,1942
Sidney Gordin,Deflections,,painting,gift,1975,,1918,1996,,1953
Sidney Gordin,April 1953,,painting,gift,1984,,1918,1996,,1953
Sidney Gordin,"Construction, Number 10, 1955",,painting,museum accession,1956,,1918,1996,,1955
Sidney Gordin,19-59,,object,museum accession,1960,,1918,1996,,1959
Janine Gordon,Mosh Pit,,graphics,assisted purchase,2000,,1966,,,1998
Janine Gordon,Mosh Pit,,graphics,assisted purchase,2000,,1966,,,1998
Janine Gordon,Mosh Pit,,graphics,assisted purchase,2000,,1966,,,1998
Janine Gordon,Mosh Pit,,graphics,assisted purchase,2000,,1966,,,1998
Janine Gordon,Plant your feet on the ground and propel,,graphics,assisted purchase,2002,,1966,,,2001
Robert Gordy,"Boxville Tangle, Number 1",,painting,gift,1968,,1933,1986,,1968
Boris Gorelick,Lynching,,,gift,1995,,1912,1984,,1936
Boris Gorelick,I Recall the Dance,,,gift,2002,,1912,1984,,1939
Boris Gorelick,"""Scrap Heap""",,,gift,1995,,1912,1984,,1940
Gianfranco Gorgoni,Portrait of artist (Roy Lichtenstein),,graphics,gift,2008,,1941,2019,,1973
Gianfranco Gorgoni,Portrait of Artist (Claes Oldenburg),,graphics,gift,2008,,1941,2019,,1973
Gianfranco Gorgoni,Portrait of Artist (Georgia O'Keeffe),,graphics,gift,2008,,1941,2019,,1974
Gianfranco Gorgoni,Portrait of Artist (Robert Rauschenberg),,graphics,gift,2008,,1941,2019,,1976
Gianfranco Gorgoni,Portrait of Artist (Jasper Johns),,graphics,gift,2008,,1941,2019,,1977
Gianfranco Gorgoni,Portrait of Artist (Andy Warhol),,graphics,gift,2008,,1941,2019,,1979
Arshile Gorky,Mannikin,,,museum accession,1974,,1897,1948,,1931
Arshile Gorky,(Christmas card),,object,assisted purchase,1987,,1897,1948,,1931
Arshile Gorky,"Nighttime, Enigma and Nostalgia",,graphics,gift,1980,,1897,1948,,1931
Arshile Gorky,The Artist and His Mother,,painting,gift,1950,,1897,1948,,1926
Arshile Gorky,"Study for Mechanics of Flying, Newark Airport Aviation Murals",,graphics,gift,1980,,1897,1948,,1936
Arshile Gorky,Study for Mother and Son,,graphics,gift,1999,,1897,1948,,1936
Arshile Gorky,Painting,,painting,museum accession,1937,,1897,1948,,1936
Arshile Gorky,Portrait of Bart van der Schelling,,graphics,gift,1979,,1897,1948,,1939
Arshile Gorky,Study for Summation,,graphics,gift,1950,,1897,1948,,1946
Arshile Gorky,Drawing,,graphics,gift,1982,,1897,1948,,1946
Arshile Gorky,"The Betrothal, II",,graphics,museum accession,1950,,1897,1948,,1947
April Gornik,Quiet During the Flood,,painting,gift,2012,,1953,,,1987
April Gornik,Charente,,object,gift,2012,,1953,,,1988
April Gornik,Downpour,,graphics,gift,1992,,1953,,,1992
April Gornik,(Untitled),,graphics,assisted purchase,1996,,1953,,,1994
"Julie D'Amario, April Gornik",Loire,,graphics,gift,1996,,,,,1995
John Gossage,(No Title),,graphics,gift,2004,,1946,,,2000
John Gossage,Bright Light Bright Light,,graphics,gift,2003,,1946,,,2001
Adolph Gottlieb,Untitled,,graphics,gift,1991,,1903,1974,,1942
Adolph Gottlieb,Voyager's Return,,graphics,gift,1951,,1903,1974,,1946
Adolph Gottlieb,Vigil,,painting,museum accession,1949,,1903,1974,,1948
Adolph Gottlieb,"The Frozen Sounds, Number 1",,painting,gift,1957,,1903,1974,,1951
Adolph Gottlieb,Unstill Life,,painting,gift,1956,,1903,1974,,1952
Adolph Gottlieb,Artist Inside Landscape,,painting,gift,1975,,1903,1974,,1956
Adolph Gottlieb,The Crest,,painting,gift,1966,,1903,1974,,1959
Adolph Gottlieb,Excalibur,,painting,gift,1964,,1903,1974,,1963
Adolph Gottlieb,Burst I,,graphics,gift,1992,,1903,1974,,1964
Adolph Gottlieb,Expanding,,graphics,gift,1971,,1903,1974,,1967
Harry Gottlieb,Winter at the Maverick,,painting,gift,1931,,1885,1993,,1923
Harry Gottlieb,Excavating,,,museum accession,1931,,1885,1993,,1930
Harry Gottlieb,The Roundhouse,,,museum accession,1931,,1885,1993,,1930
Harry Gottlieb,Javanese Dancer,,graphics,museum accession,1932,,1885,1993,,1932
Harry Gottlieb,Along the River,,,museum accession,1932,,1885,1993,,1932
Harry Gottlieb,Duck Farm,,painting,gift,1954,,1885,1993,,1952
Emmet Gowin,"Edith, Newtown, Pennsylvania",,graphics,gift,1993,,1941,,,1974
Emmet Gowin,"Aeration Pond, Toxic Water Treatment Facility, Pine Bluff, Arkansas",,graphics,assisted purchase,1999,,1941,,,1989
V. Bianca Grace,Untitled,,graphics,gift,2000,,,,,1999
Charles Grafly,"Head of ""War""",,sculpture,museum accession,1931,,1862,1929,,1921
Dan Graham,"Tract Houses, Jersey City, New Jersey",,photography,gift,2008,,1942,2022,,1966
Dan Graham,"Row of Tract Houses, Bayonne, New Jersey",,photography,gift,2008,,1942,2022,,1966
Dan Graham,"First Day Opening of Highway Restaurant, Jersey City, New Jersey",,photography,gift,2008,,1942,2022,,1967
Dan Graham,"New Highway Restaurant Opening, Jersey City, New Jersey",,photography,gift,2008,,1942,2022,,1967
Dan Graham,"Untitled, Family in New Highway Restaurant, Jersey City, New Jersey",,photography,gift,2008,,1942,2022,,1967
Dan Graham,Time Extended Distance Extended,,,assisted purchase,2008,,1942,2022,,1970
Dan Graham,"New Highway Restaurant, Jersey City, 1967; 2 House Home, Staten Island, New York, 1978",,graphics,assisted purchase,1993,,1942,2022,,1967
Dan Graham,"Tract Houses, Vancouver, Canada",,photography,gift,2008,,1942,2022,,1974
Dan Graham,Performer/Audience/Mirror,,video art,assisted purchase,2000,,1942,2022,,1975
Dan Graham,Dan Graham: Video/Performance Works,,,gift,2009,,1942,2022,,1975
Dan Graham,Rock My Religion,,video art,assisted purchase,2000,,1942,2022,,1982
Dan Graham,Project for Slide Projector,,installation,assisted purchase,2011,,1942,2022,,1966
Dan Graham,Three Linked Cubes/Interior Design for Space Showing Videos,,video art,gift,1994,,1942,2022,,1986
Ellwood Graham,Kinship,,graphics,gift,1951,,1911,2007,,1950
Ellwood Graham,Hyperbole,,graphics,gift,1951,,1911,2007,,1950
Gloria Graham,Axis,,graphics,gift,2012,,1940,,,1991
John D. Graham,Head of a Woman,,painting,gift,1931,,1886,1961,,1926
John D. Graham,Untitled (street scene with trees),,,gift,1983,,1886,1961,,1930
John D. Graham,Untitled (woman's head),,graphics,gift,1983,,1886,1961,,1935
John D. Graham,Head of a Woman,,painting,gift,1991,,1886,1961,,1944
John D. Graham,Mona Anna Uxor de Adolfo Ravenato,,graphics,gift,1960,,1886,1961,,1947
John D. Graham,Kali Yuga,,graphics,bequest,2007,,1886,1961,,1952
Paul Graham,"American Night #52 Man at Crossroads,  Detroit",,graphics,assisted purchase,2004,,1956,,,2001
Paul Graham,Pittsburgh (man cutting grass),,graphics,gift,2008,,1956,,,2004
Paul Graham,"34th Street, 11th June 2010, 4.02.56 pm",,graphics,assisted purchase,2013,,1956,,,2012
Robert Graham,Untitled,,object,gift,1980,,1938,2008,,1966
Robert Graham,Untitled,,object,gift,1969,,1938,2008,,1968
Robert Graham,Stephanie and Spy,,sculpture,gift,1984,,1938,2008,,1980
Rodney Graham,"Oak, Banford",,graphics,gift,2011,,1949,2022,,1990
Rodney Graham,"Oak, Middle Aston",,graphics,gift,2011,,1949,2022,,1990
Rodney Graham,"Oak, Swalcliffe",,graphics,gift,2011,,1949,2022,,1990
Rodney Graham,"Oak, Wroxton Heath I",,graphics,gift,2011,,1949,2022,,1990
Rodney Graham,"Oak, Wroxton Heath II",,graphics,gift,2011,,1949,2022,,1990
"Amy Granat, Drew Heitzler",T.S.O.Y.W.,,video art,assisted purchase,2008,,1976,,,2007
Katy Grannan,"Jada, Sugar Camp Road, Saxton, Pennsylvania",,graphics,gift,2004,,1969,,,2003
Katy Grannan,"Nicole, Sunnydale Avenue (II)",,graphics,assisted purchase,2008,,1969,,,2006
Gordon Hope Grant,Yacht Club Anchorage,,,gift,2004,,1875,1962,,1940
Gordon Hope Grant,Net Menders,,,gift,2004,,1875,1962,,1945
Gordon Hope Grant,East Main Street,,,museum accession,1972,,1875,1962,,1946
Gordon Hope Grant,The Little Harbor,,,gift,2004,,1875,1962,,1947
Gordon Hope Grant,Gloucester Wharves,,,gift,2004,,1875,1962,,1950
Edward Mario Granville,The Broken Fence,,graphics,gift,2004,,1905,,,1945
Morris Graves,Bird in the Spirit,,graphics,gift,1959,,1910,2001,,1940
Morris Graves,Journey,,graphics,museum accession,1945,,1910,2001,,1943
Morris Graves,In the Night,,graphics,gift,1984,,1910,2001,,1943
Morris Graves,Cliff,,graphics,gift,1980,,1910,2001,,1944
Morris Graves,Flight of Plover,,graphics,assisted purchase,1956,,1910,2001,,1955
Nancy Graves,Interior of a Tent (Mongolia) Showing Two Sides,,graphics,museum accession,1970,,1940,1995,,1970
Nancy Graves,Showing How a Tent is Erected,,graphics,museum accession,1970,,1940,1995,,1970
Nancy Graves,Cutting the Hair of a Bactrian,,graphics,museum accession,1970,,1940,1995,,1970
Nancy Graves,"Untitled No. 4, (Brown and Gray)",,painting,museum accession,1974,,1940,1995,,1973
Nancy Graves,Paleograph,,painting,gift,1991,,1940,1995,,1977
Nancy Graves,Cantileve,,sculpture,assisted purchase,1983,,1940,1995,,1983
Nancy Graves,75 x 75,,graphics,assisted purchase,2014,,1940,1995,,1984
Nancy Graves,Six Frogs,,graphics,assisted purchase,2014,,1940,1995,,1985
Nancy Graves,"Stuck, the Flies Buzzed",,graphics,gift,2008,,1940,1995,,1990
Cleve Gray,"Mosque, Cordova: Number 2",,painting,gift,1960,,1918,2004,,1959
Cleve Gray,"Study for Mosque, Cordova",,graphics,gift,1965,,1918,2004,,1961
Cleve Gray,Tarquinia,,,gift,1964,,1918,2004,,1962
Cleve Gray,Hansa,,painting,gift,1997,,1918,2004,,1976
Robert Greco,Hermetic Retreats,,painting,assisted purchase,1952,,1923,1965,,1951
Dorothea Greenbaum,Drowned Girl,,sculpture,museum accession,1958,,1893,1986,,1950
Dorothea Greenbaum,Ravaged Leaf,,graphics,bequest,1983,,1893,1986,,1969
Stanley Greenberg,"High Bridge Tower, New York",,graphics,assisted purchase,2000,,1956,,,1995
Stanley Greenberg,"Clock, 346 Broadway, Manhattan",,graphics,assisted purchase,2000,,1956,,,1996
Stanley Greenberg,"Brooklyn Tunnel, City Tunnel No.3",,graphics,assisted purchase,2000,,1956,,,1998
Balcomb Greene,Untitled,,,gift,1977,,1904,1990,,1937
Balcomb Greene,This Architectural World,,painting,museum accession,1946,,1904,1990,,1945
Balcomb Greene,Composition: The Storm,,painting,museum accession,1955,,1904,1990,,1953
Balcomb Greene,Boulevard St. Germain,,painting,gift,1962,,1904,1990,,1961
Gertrude Greene,Untitled I,,graphics,assisted purchase,1981,,1904,1956,,1933
Gertrude Greene,Untitled,,,gift,1977,,1904,1956,,1937
Gertrude Greene,"Space Construction, 1942",,painting,gift,1962,,1904,1956,,1942
Robert Greene,Untitled,,graphics,gift,1989,,1953,,,1982
Robert Greene,Eleventh Hour,,graphics,assisted purchase,1989,,1953,,,1989
Robert Greene,Untitled,,graphics,gift,1995,,1953,,,1994
Stephen Greene,The Burial,,painting,museum accession,1949,,1917,1999,,1947
Stephen Greene,The Shadow,,painting,gift,1961,,1917,1999,,1950
Stephen Greene,Edifice,,graphics,gift,1966,,1917,1999,,1965
Stephen Greene,Expulsion No. 13,,painting,gift,2006,,1917,1999,,1984
Timothy Greenfield-Sanders,Giorgio Cavallon,,graphics,gift,1991,,1952,,,1979
Timothy Greenfield-Sanders,Marcia Marcus,,graphics,gift,1991,,1952,,,1979
Timothy Greenfield-Sanders,Philip Pavia,,graphics,gift,1991,,1952,,,1979
Timothy Greenfield-Sanders,Milton Resnick,,graphics,gift,1991,,1952,,,1979
Timothy Greenfield-Sanders,L. Alcopley,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Louise Bourgeois,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,James Brooks,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Nicholas Carone,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Herman Cherry,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Elaine de Kooning,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Robert de Niro,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Robert Goodnough,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Peter Grippe,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Mercedes Matter,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,George McNeil,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Patricia Passlof,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Richard Pousette-Dart,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,James Rosati,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Joop Sanders,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Jack Tworkov,,graphics,gift,1991,,1952,,,1980
Timothy Greenfield-Sanders,Willem de Kooning,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Friedel Dzubas,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Herbert Ferber,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Perle Fine,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Helen Frankenthaler,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Michael Goldberg,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Grace Hartigan,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Ruben Kadish,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Lee Krasner,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Ibram Lassaw,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Conrad Marca-Relli,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Nicholas Marsicano,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Joan Mitchell,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Robert Motherwell,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Isamu Noguchi,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Robert Rauschenberg,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Larry Rivers,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Aaron Siskind,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Theodore Stamos,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Esteban Vicente,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Edit deAk: Freelance Critic,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,"Hal Foster: Associate Editor, ART IN AMERICA",,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Peter Frank: Freelance Critic,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Gerald Marzorati: Freelance Critic,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,"John Perrault: SOHO NEWS, Freelance Critic",,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Robert Pincus-Witten: Freelance Critic,,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,"Carter Ratcliff: Poet, Freelance Critic",,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,"Peter Schjeldhal: Critic, THE VILLAGE VOICE, Poet",,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,"Leo Steinberg: Author, Professor",,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,"Calvin Tomkins: Columnist, THE NEW YORKER, Author",,graphics,gift,1991,,1952,,,1981
Timothy Greenfield-Sanders,Brooks Adams: Freelance Critic,,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,Lawrence Alloway: Author and Freelance Critic,,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,"Alexandra Anderson: Editor, PORTFOLIO",,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,"Dore Ashton: Author, Professor, Associated Editor, ARTS",,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,"Betsy Baker: Editor, OCTOBER, Freelance Critic",,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,"David Bourdon: Editor, GEO, Author, Freelance Critic",,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,"Nicholas Calas: Author, Poet, Freelance Critic",,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,"John Canaday: Author, Former Critic, THE NEW YORK TIMES",,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,Douglas Crimp: Freelance Critic,,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,Grace Glueck: THE NEW YORK TIMES,,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,Clement Greenberg: Critic Emeritus,,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,Robert Hughes: TIME,,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,"Hilton Kramer: former Editor-in-Chief, THE NEW YORK TIMES, Editor, THE NEW CRITERION",,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,"Rosalind Krauss: Editor, OCTOBER, Freelance Critic",,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,"Donald Kuspit, Freelance Critic",,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,Kay Larsen: NEW YORK MAGAZINE,,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,Kim Levin: Freelance Critic,,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,Lisa Liebmann: Freelance Critic,,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,"Lucy Lippard: Author, Contributing Editor, ART IN AMERICA",,graphics,gift,1991,,1952,,,1982
Timothy Greenfield-Sanders,"Joseph Masheck: Contributing Editor, ART FORUM, Freelance Critic, Teacher",,graphics,gift,1991,,1952,,,1982
