Artist,Title,Medium,Medium_classified,Acquisition_classified,Year_acquisition,Gender_classified,Artist_birth_year,Artist_death_year,Country_calculated,Date_creation_year
Kalervo Palsa,"nimetön (Vaikene sydän, kuuntele hiljaa: on kuolema niittänyt kalleinta viljaa)",,painting,,1999,,1947,1987,,1970
Mervi Buhl-Kytösalmi,,,video art,,2003,,1948,,,1980
Joan Jonas,Vertikaalivierintä,,video art,,,,1936,,,1972
Jani Ruscica,,,video art,,2008,,1978,,,2007
Kari Lindström,Syksy kaupungissa,,,,,,1943,,,1980
Andreas Lycke,,,video art,,2008,,1978,,,2006
Ronald Kitaj,Iloinen tiede,,graphics,,1568,,1932,2007,,1964
Martta Tuomaala,,,,,2020,,1983,,,2017
Jaakko Heikkilä,"Paroni Alberto Franchetin lapset, Venetsia, teemasta ""Veden kätkemiä huoneita""",,,,2015,,1956,,,2010
Heli Rekula,Vyyhti - Skein,,video art,,2000,,1963,,,2000
Kalervo Palsa,Talvimaisema,,painting,,1999,,1947,1987,,1968
,Thanatopsis,,video art,,1996,,1956,,,1994
Kalervo Palsa,Miksi katsoit taaksesi ihminen? (Amok-sarjasta),,painting,,1999,,1947,1987,,1967
Kalervo Palsa,Talvimaisema,,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,Asetelma,,graphics,,1999,,1947,1987,,1967
Kalervo Palsa,Piiritanssi,,painting,,1999,,1947,1987,,1968
Kalervo Palsa,Totuudenhetki eli perinnönjako,,painting,,1999,,1947,1987,,1967
Kalervo Palsa,Isä ja minä,,painting,,1999,,1947,1987,,1984
Kalervo Palsa,Talvimaisema,,graphics,,1999,,1947,1987,,1968
Hannaleena Heiska,,,object,,2016,,1973,,,2016
Kalervo Palsa,Delirium tremens eli äkillinen juoppohulluus,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,Tappaja,,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,Pyöräilijöitä,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,Veljen talo,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,Ihmisen voimattomuus,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,Pirunmoinen tuska,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön (omakuva),,graphics,,1999,,1947,1987,,1969
Jussi Heikkilä,Tiibetinhanhi ylittää Mt. Everestin matkallaan pesimäseudulleen Tiibetiin,,object,,1993,,1952,,,1991
Kalervo Palsa,Requiem,,graphics,,1999,,1947,1987,,1969
Pasi Karjula,Paha taikina,,,,1998,,1964,,,1998
Maria Teeri,,,graphics,,2011,,1985,,,2010
Hannaleena Heiska,Sarjasta Observatorioita XIV,,graphics,,2015,,1973,,,2015
Hannaleena Heiska,Nimetön,,graphics,,2015,,1973,,,2015
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1969
Jaakko Heikkilä,"Donata Grimani palatsissaan, Venetsia, teemasta ""Veden kätkemiä huoneita""",,,,2015,,1956,,,2010
Maija Albrecht,Pimeä huone,,object,,2018,,1967,,,1998
Stuart Wrede,In memoriam,,,,2017,,1944,,,1976
Jaan Toomik,Nimetön,,video art,,2002,,1961,,,2001
,World is not ready yet,,sculpture,,2020,,1989,,,2019
,,,object,,2020,,1989,,,2019
Tarja Pitkänen-Walter,Spiritual collection: jail,,object,,1995,,1960,,,1995
Tarja Pitkänen-Walter,Paradise found,,object,,1995,,1960,,,1995
Tarja Pitkänen-Walter,Vapaus,,,,1995,,1960,,,1995
Tarja Pitkänen-Walter,Yksi putosi pelistä,,graphics,,1998,,1960,,,1995
Jaakko Heikkilä,"Marino Zorzi palatsissaan, Venetsia, teemasta ""Veden kätkemiä huoneita""",,,,2015,,1956,,,2010
Tarja Pitkänen-Walter,Nimetön,,,,1998,,1960,,,1998
Alma Heikkilä,sisässä,,,,2019,,1984,,,2019
Graham Ellard,Passagen,,,,1997,,1960,,,1993
Ken Feingold,,,object,,2020,,1952,,,2004
Saara Ekström,,,video art,,2008,,1965,,,2007
Pauliina Kaasalainen,Asetelma,,painting,,2018,,1981,,,2012
Noora Schroderus,Morsian,,,,2016,,1982,,,2015
Petri Hytönen,Unien kalastaja,,,,2018,,1963,,,2008
Minna Rainio,,,video art,,2020,,1974,,,2020
Markku Keränen,"Sarjasta Yökuvia, nro 1",,,,,,1945,,,1986
Markku Keränen,Sarjasta Yökuvia,,painting,,,,1945,,,1987
Markku Keränen,Sarjasta Yökuvia,,painting,,,,1945,,,1986
Markku Keränen,Sarjasta Yökuvia,,painting,,,,1945,,,1987
Markku Keränen,Sarjasta Yökuvia,,painting,,,,1945,,,1987
Markku Keränen,Sarjasta Yökuvia,,painting,,,,1945,,,1986
Jussi Niva,Välimatkoja,,painting,,1991,,1966,,,1990
Juha Mäki-Jussila,Liian raskas helavyö,,object,,2017,,1967,,,2016
Kirsi Tiittanen,Jälkeen II,,graphics,,2000,,1959,,,1999
,City Archives,,video art,,,,,,,1978
Heikki Marila,1. Moos 17:11,,painting,,2018,,1966,,,2005
Malin Ahlsved,Sarjasta Rakas pimeys,,graphics,,2012,,1976,,,2011
Malin Ahlsved,Sarjasta Rakas pimeys,,graphics,,2012,,1976,,,2011
Kalle Leino,,,painting,,2018,,1982,,,2010
Illusia Juvani,,,video art,,2018,,1988,,,2018
Lotta Määttänen,Uusi kala,,painting,,2018,,1968,,,1999
Stuart Wrede,,,,,2016,,1944,,,1969
Reima Nevalainen,Kesto,,graphics,,2018,,1984,,,2010
Niina Tervo,,,object,,2018,,1983,,,2018
Niina Tervo,,,object,,2018,,1983,,,2018
Niina Tervo,,,,,2018,,1983,,,2018
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2008
Niina Tervo,,,object,,2018,,1983,,,2018
Niina Tervo,,,object,,2018,,1983,,,2018
Niina Tervo,,,object,,2018,,1983,,,2018
Niina Tervo,,,object,,2018,,1983,,,2018
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Pekka Syrjälä,Ruma,,object,,1999,,1967,,,1997
Anu Pennanen,,,video art,,2007,,1975,,,2006
Erkki Kurenniemi,Dimi-S,,object,,2007,,1941,2017,,1972
Mikko Kuorinki,,,,,2012,,1977,,,2010
Stig Baumgartner,Imettäjäkukka,,video art,,2007,,1969,,,2006
Stig Baumgartner,Tyhjäksi imetty,,video art,,2007,,1969,,,2006
Jessika Thörnqvist,,,video art,,2008,,1975,,,2006
Yuri Vasiliev,Isä meidän,,video art,,2006,,1950,,,2004
Charles Sandison,Living Rooms,,object,,2001,,1969,,,2000
Stig Baumgartner,Lihatiski,,video art,,2007,,1969,,,2006
Arttu Merimaa,Suukotan puukotan sua,,video art,,2009,,1983,,,2007
Charlotta Östlund,Kimppu,,sculpture,,2017,,1973,,,2016
Charlotta Östlund,Nahanluonti,,,,2017,,1973,,,2017
Jaanus Samma,,,,,2016,,1982,,,2015
Petri Hytönen,Tuki,,,,2018,,1963,,,2008
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Petri Hytönen,Narkissos,,,,2018,,1963,,,2011
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2002
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2002
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Juha Ojansivu,Sato,,object,,,,1948,2013,,1974
Arttu Nieminen,Tietoisuus,,video art,,2019,,,,,2019
Pekka Pitkänen,Suruliivi III,,sculpture,,,,1950,,,1985
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Lauri Laine,Nimetön,,painting,,,,1946,,,1986
Kim Somervuori,Minne kukat kadonneet,,painting,,2018,,1975,,,2015
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Konsta Ojala,,,graphics,,2020,,1979,,,2016
Erkka Nissinen,Todellisuuden sosiaalinen rakentuminen,,graphics,,2007,,1973,,,2005
Jussi Niva,Dazzle Camo,,,,2020,,1966,,,2018
Timo Heino,Dialogi,,object,,2005,,1962,,,2005
Ronald Westrén-Doll,Gents WC,,graphics,,1994,,1927,1980,,1966
Mari Soppela,Family Files,,,,1998,,1966,,,1998
Anu Hakkarainen,Jäätanssi,,graphics,,2003,,,,,1980
Mika Taanila,Circle: Kyberia,,video art,,1997,,1965,,,1994
Maija Luutonen,Leikkaus,,graphics,,2015,,1978,,,2015
Hannaleena Heiska,Sarjasta Observatorioita XIX,,graphics,,2015,,1973,,,2015
Iiu Susiraja,"Hauskanpitoa, hiekkaa and aurinkoa",,,,2019,,1975,,,2018
Lauri Laine,Nimetön,,painting,,,,1946,,,1988
Iiu Susiraja,Leikkihetki,,,,2019,,1975,,,2018
Iiu Susiraja,Sinä et soittanut,,,,2019,,1975,,,2018
Iiu Susiraja,Ihastuttava vaimo,,,,2019,,1975,,,2018
,,,object,,2010,,,,,2008
Kari Cavén,Auto nro 9,,object,,2001,,1954,,,2001
Marja Kanervo,Nimetön,,sculpture,,2013,,1958,,,2013
Mervi Buhl-Kytösalmi,,,video art,,2003,,1948,,,1978
Kristina Norman,,,video art,,2010,,1979,,,2009
Juha-Pekka Inkinen,Nimetön,,photography,,1991,,1955,,,1988
Jaanis Valk,,,video art,,2010,,,,,2009
Erkki Kurenniemi,"Elämän reikänauha,",,video art,,2003,,1941,2017,,1964
Carl Andre,Webernin juoksutus,,graphics,,1998,,1935,,,1988
Jari Juvonen,Tiedonjano,,object,,1991,,1963,,,1991
Vertti Teräsvuori,Sarjasta suomalaisia intiaaneja,,,,1991,,1966,,,1990
Kari Vehosalo,"Hygienia, sarjasta Väkivaltaisen kuoleman pelko",,painting,,2011,,1982,,,2010
Kari Vehosalo,Kohtaus I sarjasta Väkivaltaisen kuoleman pelko,,painting,,2012,,1982,,,2011
Sussi Henriksson,Salong + Dimension of Donkey Milk,,graphics,,1994,,1952,,,1992
Bjarne Lönnroos,Ajatuksen mitta,,,,1994,,1959,,,1993
Henry Wuorila-Stenberg,Anna anteeksi,,painting,,2018,,1949,,,1999
Tuukka Tammisaari,Eversti Corbu vastaanottaa valtiovieraat Risto Rytin ja Joseph Konyn,,painting,,2018,,1984,,,2011
Roi Vaara,Taiteilijan dilemma,,video art,,2001,,1953,,,1997
Marika Mäkelä,Mamba,,painting,,,,1947,,,1974
Karoliina Hellberg,,,graphics,,2018,,1987,,,2012
Tanya Akhmetgalieva,,,graphics,,2014,,,,,2012
Kim Somervuori,ZippOmakuva,,painting,,2018,,1975,,,2010
Robin Lindqvist,Verkko,,painting,,2018,,1979,,,2011
Eeva Tiisala,Tuntematonta tutuksi,,graphics,,2018,,1952,,,2003
Eeva Tiisala,Hapuiluja kantaa käsillään,,graphics,,2018,,1952,,,1995
Kyösti Pärkinen,Ambulanssi,,,,2018,,1980,,,2014
Helena Pylkkänen,Giannicololla,,sculpture,,,,1945,,,1976
Muriel Kuoppala,Portti,,graphics,,2018,,1981,,,2012
Antti Immonen,Pukuhuone,,object,,2012,,1973,,,2006
Mari Sunna,,,painting,,2016,,1972,,,2016
Maiju Salmenkivi,The Waterway,,,,2012,,1972,,,2011
Jorma Puranen,Sarjasta Kuvitteellinen kotiinpaluu: Nimetön,,photography,,1992,,1951,,,1991
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Kalervo Palsa,Vanderbild Omakuva,,graphics,,1999,,1947,1987,,1986
Jorma Puranen,Sarjasta kuvitteellinen kotiinpaluu: Nimetön,,,,1992,,1951,,,1991
Olli Marttila,Kasvoja,,graphics,,2018,,1948,,,2014
Jorma Puranen,Sarjasta Kuvitteellinen kotiinpaluu: Nimetön,,photography,,1992,,1951,,,1991
Kalervo Palsa,Yllästunturi,,graphics,,1999,,1947,1987,,1982
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2014
Pasi Tammi,Kuolleen uni,,painting,,1995,,1971,,,1995
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2002
Tuula Lehtinen,Venetsialainen puutarha,,object,,,,1956,,,1987
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,2003
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1968
Olli Marttila,Nimetön,,graphics,,2018,,1948,,,1998
Esko Männikkö,Sodankylä,,,,1995,,1959,,,1991
Jorma Puranen,Sarjasta kuvitteellinen kotiinpaluu: Nimetön,,photography,,1992,,1951,,,1991
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,,,,1993,,1951,,,1985
Jyrki Siukonen,"Punainen sampo: Halleyn komeetta törmää Tampereen taidemuseoon, joka kaatuu kumoon",,graphics,,1991,,1959,,,1985
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,,,,1993,,1951,,,1985
Silja Rantanen,Toinen pieni näyttely,,object,,1995,,1955,,,1995
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,,,,1993,,1951,,,1985
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,,,,1993,,1951,,,1985
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,,,,1993,,1951,,,1985
Tea Tammelaan,Sarja hattuja projektista Roolien tuolla puolen,,installation,,1996,,1964,,,1996
Kalervo Palsa,Central Park N.Y.,,graphics,,1999,,1947,1987,,1986
Kalervo Palsa,Amsterdam,,graphics,,1999,,1947,1987,,1986
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Moderni kuvanveisto,,,,1993,,1951,,,1985
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,,,,1993,,1951,,,1985
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,,,,1993,,1951,,,1985
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,,,,1993,,1951,,,1985
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,,,,1993,,1951,,,1985
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1984
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Muinaisen Egyptin kuvanveisto,,,,1993,,1951,,,1985
Kalervo Palsa,"Eckerö, Käringsund",,graphics,,1999,,1947,1987,,1983
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,nimetön (maisema),,painting,,1999,,1947,1987,,1973
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1965
Kalervo Palsa,Tunturi,,,,1999,,1947,1987,,1986
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1982
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Markus Copper,Seitsemän meren arkkienkeli,,object,,1998,,1968,2019,,1998
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,Poe-Cottage,,graphics,,1999,,1947,1987,,1986
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,Näkki,,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1976
Jorma Puranen,"Nimetön, Jällivaara",,,,1996,,1951,,,1994
John Baldessari,Kuinka nykyisin teemme taidetta ja muita pyhiä taruja,,video art,,1991,,1931,,,1971
Ulla Liuhala,fritillaria,,graphics,,2004,,1948,,,2004
Jaakko Niemelä,Kylä,,object,,1997,,1959,,,1997
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1967
Kalervo Palsa,Omakuva,,graphics,,1999,,1947,1987,,1967
Lilibeth Cuenca Rasmussen,Koko perheen Sha la la,,video art,,2003,,1970,,,1998
Cildo Meireles,Ku kka  Ka kka,,object,,1999,,1948,,,1992
Mervi Buhl-Kytösalmi,Hyrrä,,video art,,2003,,1948,,,1978
Andy Best,Conversation with Angels,,object,,1998,,1963,,,1998
Bruce Nauman,Slow Angle Walk (Beckett Walk),,video art,,1998,,1941,,,1968
Pipilotti Rist,I'm Not The Girl Who Misses Much,,video art,,1998,,1962,,,1986
Bruce Nauman,Violin Tuned D E A D,,video art,,1998,,1941,,,1969
Elina Merenmies,Ilon ja juhlan päivä,,graphics,,2002,,1967,,,2001
Maarit Hohteri,"Pekka nukkuu Lennartin luona, Lontoo",,,,2005,,1976,,,2003
Marikki Hakola,Continuum,,video art,,1999,,1960,,,1999
Kalervo Palsa,nimetön ; luonnos maalaukseen,,graphics,,1999,,1947,1987,,1986
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1967
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1974
Sami van Ingen,The Blow,,video art,,1998,,1964,,,1997
Viggo Wallensköld,Aamu,,painting,,2005,,1969,,,1997
Minna Långström,Marsin fotonit,,video art,,2020,,1974,,,2019
Eija-Liisa Ahtila,Tänään,,video art,,1998,,1959,,,1996
Isaac Julien,Vagabondia,,video art,,2002,,1960,,,2000
Bruce Nauman,Lip-Sync,,video art,,1998,,1941,,,1969
Bojan Sarcevic,Cover Versions,,video art,,2002,,1974,,,2001
Rosemarie Trockel,"Esimerkiksi Balthasar, 6 v.",,video art,,1998,,1952,,,1996
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1974
Marianna Uutinen,Kehtotila,,painting,,2002,,1961,,,1997
Jouko Lehtola,Nalle sarjasta Merkitty iho,,graphics,,2002,,1963,2010,,1999
Kristina Norman,After-War: Voiton päivän juhlallisuudet,,video art,,2010,,1979,,,2009
Otto Byström,9 miljardia sovellusta,,,,2019,,1987,,,2019
Mervi Buhl-Kytösalmi,Sinisukka,,video art,,2003,,1948,,,1984
Sampsa Virkajärvi,Mitä jää?,,video art,,2019,,1970,,,2016
Merja Aletta Ranttila,Satukirjankuvituksia,,graphics,,1996,,1960,,,1995
Kristiina Koskentola,,,video art,,2020,,1967,,,2019
Maija Albrecht,Maasta,,,,2015,,1967,,,2015
Kalervo Palsa,Kevättalven aurinko II,,graphics,,1999,,1947,1987,,1968
Jorma Puranen,"nimetön, sarjasta Kuvitteellinen kotiinpaluu",,graphics,,1999,,1951,,,1996
Oliver Whitehead,Sielun silmä,,video art,,2001,,1947,,,1999
Eija-Liisa Ahtila,"Anne, Aki ja Jumala",,video art,,1998,,1959,,,1998
Elina Brotherus,,,video art,,2004,,1972,,,2003
Kalervo Palsa,Kirkonkylän baarissa,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1974
Minna Suoniemi,,,video art,,2010,,1972,,,2008
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1968
Sofia Wilkman,Yrttitarha,,painting,,,,1956,,,1990
Ulla Virta,Rapu,,,,2016,,1946,,,1992
Marjatta Nuoreva,Aamu,,graphics,,2003,,1944,,,1989
Nastja Säde Rönkkö,Jääkarhu,,,,2019,,1985,,,2019
Jorma Puranen,"Sarjasta ""Varjoja, heijastuksia ja kaikkea sellaista""",,,,2003,,1951,,,2000
Aurora Reinhard,,,painting,,2012,,1975,,,2009
Maria Friberg,Jossakin muualla,,video art,,1999,,1966,,,1998
Noora Schroderus,Setelisarja: George Washington,,,,2015,,1982,,,2014
Noora Schroderus,100 juania,,,,2015,,1982,,,2015
Noora Schroderus,Setelisarja: Steponas Darius & Stasys Girenas,,,,2015,,1982,,,2014
Noora Schroderus,Setelisarja: Selma Lagerlöf,,,,2015,,1982,,,2014
Noora Schroderus,Setelisarja: Väinö Linna,,,,2015,,1982,,,2014
Christian Marclay,Puhelimet,,video art,,2000,,1955,,,1995
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Ken Feingold,Pää,,object,,2000,,1952,,,1999
Noora Schroderus,Sarjasta Maailman vahvin nainen,,,,2016,,1982,,,2015
Erkki Kurenniemi,"Firenze, Erkki Kurenniemen lyhytelokuvia 1960-luvulta -kooste",,video art,,2003,,1941,2017,,1970
Noora Schroderus,Sarjasta Maailman vahvin nainen,,,,2016,,1982,,,2015
Seppo Renvall,Film1999,,video art,,2001,,1963,,,1999
Sampsa Virkajärvi,Suhde esitys,,video art,,1999,,1970,,,1999
Einari Levo,Matkamuisto,,graphics,,1997,,1946,1987,,1978
Honoré d'O,"""You may use my picture"", Sherpa Shangram",,video art,,2000,,1961,,,2000
Pekka Niskanen,Pidän heistä molemmista,,video art,,1998,,1961,,,1995
Erik Snedsböl,Leiri,,new media,,2002,,1965,,,2000
Erkki Kurenniemi,"Computer Music, Erkki Kurenniemen lyhytelokuvia 1960-luvulta -kooste",,video art,,2003,,1941,2017,,1966
Marjatta Oja,Haastattelu 19.1. 2000,,video art,,2000,,1962,,,2000
Milla Moilanen,Signals,,video art,,2000,,1964,,,1993
Markus Konttinen,"Lintu, puu, pesä",,painting,,,,1957,,,1989
Ilmari Tawaststjerna,,,video art,,2003,,,,,1964
Pipilotti Rist,Pikkolopornoa,,video art,,2001,,1962,,,1992
Nina Roos,Fantasia kieppumisesta pakenemisesta,,painting,,2001,,1956,,,2000
Eva Grubinger,operation R.O.S.A.,,video art,,2001,,1970,,,2001
Aurora Reinhard,Kosmetiikkaa ja muuta,,,,2012,,1975,,,2008
Tarja Pitkänen-Walter,Rikkoutuneita eleitä - asetelma ja interiööri (kaupankäynnin maailmassa),,installation,,2007,,1960,,,2007
Aurora Reinhard,High Rider (kulta),,object,,2012,,1975,,,2009
Maaria Wirkkala,Vakain aikein,,object,,2006,,1954,,,2006
Pekka Kauhanen,Itäisen taivaan alla,,sculpture,,2000,,1954,2020,,1997
Mervi Buhl-Kytösalmi,,,video art,,2003,,1948,,,1980
Ville Andersson,Siirtymä,,graphics,,2015,,,,,2013
Tarja Teräsvuori,Äiti maa,,,,2007,,1947,,,1981
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Silja Rantanen,Paras omatunto,,painting,,2000,,1955,,,1993
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Moderni kuvanveisto,,,,1993,,1951,,,1985
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Moderni kuvanveisto,,,,1993,,1951,,,1985
Maija Albrecht,Kolmas silmä,,,,2015,,1967,,,2014
Anna Tuori,,,painting,,2011,,1976,,,2010
Kalervo Palsa,Jänkämaisema,,graphics,,1999,,1947,1987,,1968
Timo Kelaranta,Sarjasta Hiljainen järvi,,graphics,,2003,,1951,,,1980
Manno Kalliomäki,Painajainen,,graphics,,,,1948,2005,,1977
Merja Aletta Ranttila,Satukirjankuvituksia,,graphics,,1996,,1960,,,1995
Merja Aletta Ranttila,Satukirjankuvituksia,,graphics,,1996,,1960,,,1995
Merja Aletta Ranttila,Satukirjankuvituksia,,graphics,,1996,,1960,,,1995
Merja Aletta Ranttila,Satukirjankuvituksia,,graphics,,1996,,1960,,,1995
Merja Aletta Ranttila,Satukirjankuvituksia,,graphics,,1996,,1960,,,1995
Merja Aletta Ranttila,Satukirjankuvituksia,,graphics,,1996,,1960,,,1995
Merja Aletta Ranttila,Satukirjankuvituksia,,graphics,,1996,,1960,,,1995
Henrietta Lehtonen,Unelma,,video art,,1999,,1965,,,1992
Eija-Liisa Ahtila,Rakkaus on aarre,,video art,,2002,,1959,,,2002
Anders Tomren,Räjäytyskuvat,,video art,,2000,,1965,,,1999
Marita Liulia,Ambitious Bitch,,,,2000,,1957,,,1996
Leena Luostarinen,Intian kukka,,painting,,2000,,1949,2013,,1991
Henrietta Lehtonen,Pikkuvauva,,video art,,1999,,1965,,,1995
Araya Rasdjarmrearnsook,Reading for the corpse,,video art,,2002,,1957,,,1997
Robert Lucander,Yksi luoti jäljellä,,object,,2002,,1962,,,2002
Eija-Liisa Ahtila,Lohdustusseremonia - Consolation Service,,video art,,2000,,1959,,,1999
Per Maning,Leolle,,video art,,1999,,1943,,,1999
Erkki Kurenniemi,"Flora & Fauna,",,video art,,2003,,1941,2017,,1965
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Moderni kuvanveisto,,,,1993,,1951,,,1985
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Moderni kuvanveisto,,,,1993,,1951,,,1985
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Moderni kuvanveisto,,,,1993,,1951,,,1985
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Moderni kuvanveisto,,,,1993,,1951,,,1985
Mervi Buhl-Kytösalmi,Silmä,,video art,,2003,,1948,,,1978
Mervi Buhl-Kytösalmi,Laastari,,video art,,2003,,1948,,,1978
Werner Penzel,Three Windows,,video art,,2000,,1950,,,1999
Pekka Nevalainen,Laika-koira opastaa taiteen avaruuteen: Moderni kuvanveisto,,,,1993,,1951,,,1985
Kirsi Neuvonen,Merenneito sukelluspuvussa,,graphics,,2003,,1960,,,1986
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1974
Tiina Raitanen,,,,,2020,,1983,,,2017
Tellervo Kalleinen,,,video art,,2005,,1975,,,2001
Mikko Ijäs,Walt Disneyn ja Vincent van Goghin signeeratut fanikuvat (replikat),,,,2018,,,,,2007
Ulla Liuhala,paeonia lactiflora,,graphics,,2004,,1948,,,2004
Pekka Ylönen,"Vuono-sarja (vuonossa alhaalla ruskea vesi, punainen valuma)",,graphics,,2003,,1959,2003,,2002
Pekka Ylönen,"Vuono-sarja (kellertävä, mustan sininen pilvi)",,graphics,,2003,,1959,2003,,2002
Heli Salonen,Liverpool St.,,graphics,,2003,,1949,,,1984
Mikko Ijäs,"Auringonkukat, jotka tuhoutuivat tulipalossa Yokohamassa toisen maailmansodan aikana (replika)",,painting,,2018,,,,,2008
Kalervo Palsa,Kuolleet orvokit,,graphics,,1999,,1947,1987,,1969
Sanna Sarva,San Cataldon hautausmaa iltapäivällä talvella II,,,,2020,,1964,,,2020
Tarmo Paunu,Suo,,painting,,2018,,1971,,,2011
Mindaugas Navakas,Palkki ja Koukku,,object,,1994,,1952,,,1993
Sampsa Sarparanta,Äitienpäivän ruusut,,,,2012,,1973,,,2010
Melanie Bonajo,Edistys vastaan taantumus,,video art,,2019,,1978,,,2016
Runo Lagomarsino,Yksi lensi yli käenpesän,,,,2019,,1977,,,2019
Tuukka Kaila,"Timi, wallride, Tallinna",,graphics,,2004,,1975,,,2003
Pekka Ylönen,"Vuono-sarja (ääriviivoilla tehty vuono, valuva sininen, keltainen ja vihreän sävy)",,graphics,,2003,,1959,2003,,2002
Pekka Ylönen,"Vuono-sarja (okra tausta, musta pilvi)",,graphics,,2003,,1959,2003,,2002
Pekka Ylönen,"Vuono-sarja (ääriviivoilla tehty vuono, kiharat pilvet)",,graphics,,2003,,1959,2003,,2002
Ulla Virta,Hyvä sydän,,graphics,,2001,,1946,,,1999
Mervi Buhl-Kytösalmi,2=2+1=3,,video art,,2003,,1948,,,1979
Antti Ruuhela,Nimetön,,,,2020,,1980,,,2019
Antti Ruuhela,Nimetön,,,,2020,,1980,,,2019
Esa Riippa,Maailmalle III,,object,,,,1947,,,1978
Helge Riskula,Maailmat,,,,,,1951,,,1977
Matti Braun,Nimetön,,object,,2002,,1968,,,2001
Matti Braun,Bali,,,,2002,,1968,,,1998
Michael Johansson,,,graphics,,2021,,1975,,,2019
